OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),x,y
35,House Finch,3,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,c147fb47-ff84-4ee7-97e4-fc19119e328e,,,,,,,,,,,,,,,,2/28/2023 4:26:17 PM,ccber_user,2/28/2023 4:26:17 PM,ccber_user,,,,,,,,-119.877563498578,34.4193853640453
36,Black Phoebe,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,5a06b8af-f6b7-497b-b59b-4fa4086583c6,,,,,,,,,,,,,,,,2/28/2023 4:26:31 PM,ccber_user,2/28/2023 4:28:44 PM,ccber_user,,,,,,,,-119.878015443692,34.4192706509264
37,Allen's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,f8630c35-c6fb-4985-9553-e1b32cae779a,,,,,,,,,,,,,,,,2/28/2023 4:26:43 PM,ccber_user,2/28/2023 4:26:43 PM,ccber_user,,,,,,,,-119.877609852545,34.4191654963549
38,Lesser Goldfinch,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,ff1f93c6-10a7-4e71-a294-01de06adfe3d,,,,,,,,,,,,,,,,2/28/2023 4:27:16 PM,ccber_user,2/28/2023 4:27:16 PM,ccber_user,,,,,,,,-119.877517145509,34.4195096371542
39,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,9addf1c5-8676-4f14-8296-16d7f873fa9a,,,,,,,,,,,,,,,,2/28/2023 4:28:05 PM,ccber_user,2/28/2023 4:28:05 PM,ccber_user,,,,,,,,-119.877725735216,34.4198920147353
40,White-crowned Sparrow,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,c2e97b01-d387-415d-9cc8-2b0347ef2b89,,,,,Samsung SM-T713,3.29,3.29,34.41932405,-119.8773701,-33.4,1,0.7,0.7,1,,2/28/2023 4:28:26 PM,ccber_user,2/28/2023 4:29:43 PM,ccber_user,,16,2/28/2023 4:28:06 PM,,,,,-119.87737010028,34.4193240503475
41,Yellow-rumped Warbler,3,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1615357b-1f16-4e00-a37e-08748dac069c,,,,,,,,,,,,,,,,2/28/2023 4:29:27 PM,ccber_user,2/28/2023 4:29:27 PM,ccber_user,,,,,,,,-119.877454898548,34.4192946865985
42,Least Sandpiper,16,Yes,Mud,,,,,,,,,,,,,,,,,,,,,c900cf2d-03a9-4174-ac96-35e3d833a04b,,,,,,,,,,,,,,,,2/28/2023 4:33:13 PM,ccber_user,2/28/2023 4:33:13 PM,ccber_user,,,,,,,,-119.876932290157,34.4202373922923
43,Song Sparrow,3,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,2b8bc552-0110-400c-963b-90ad2c517b46,,,,,,,,,,,,,,,,2/28/2023 4:34:24 PM,ccber_user,2/28/2023 4:38:10 PM,ccber_user,,,,,,,,-119.878657266607,34.4199628725505
44,Killdeer,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,e1abc250-1b9f-42d2-bbdb-0aeac9d4106e,,,,,,,,,,,,,,,,2/28/2023 4:38:02 PM,ccber_user,2/28/2023 4:38:02 PM,ccber_user,,,,,,,,-119.878821549607,34.4202575891377
45,Black Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,39397dd4-ff6d-43c1-8dea-8fed1ac845a8,,,,,Samsung SM-T713,2.82,3.29,34.4209079833333,-119.879966916667,-31.1,0.9,0.6,0.7,1,,2/28/2023 4:40:40 PM,ccber_user,2/28/2023 4:40:40 PM,ccber_user,,18,2/28/2023 4:39:01 PM,,,,,-119.879966916866,34.4209079834944
46,Mallard,2,No,Flyover,,,,,,,,,,,,,,,,,,,,,110d672b-f9e1-4022-9079-8f736994b3ae,,,,,,,,,,,,,,,,2/28/2023 4:40:58 PM,ccber_user,2/28/2023 4:40:58 PM,ccber_user,,,,,,,,-119.881047594644,34.42102444467
47,Western Meadowlark,24,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,6e34100a-f50b-4533-926c-64740c05fc6c,,,,,Samsung SM-T713,2.82,3.29,34.4209681333333,-119.880482433333,-31.1,0.9,0.6,0.7,1,,2/28/2023 4:41:10 PM,ccber_user,2/28/2023 4:44:18 PM,ccber_user,,17,2/28/2023 4:40:54 PM,,,,,-119.880482433058,34.4209681333606
48,California Towhee,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,659a4003-da13-467c-98d3-23796e3c718c,,,,,,,,,,,,,,,,2/28/2023 4:42:26 PM,ccber_user,2/28/2023 4:42:26 PM,ccber_user,,,,,,,,-119.881109200208,34.4208741037415
49,Lincoln's Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,e852e543-4ea7-455b-be5f-28cd9580d3d3,,,,,Samsung SM-T713,3.76,3.29,34.42088245,-119.880868483333,-33.5,1.1,0.8,0.7,1,,2/28/2023 4:42:40 PM,ccber_user,2/28/2023 4:42:40 PM,ccber_user,,13,2/28/2023 4:42:22 PM,,,,,-119.880868483153,34.4208824499295
50,White-crowned Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,4921b4c3-cb52-4f08-ab9f-18b850855762,,,,,,,,,,,,,,,,2/28/2023 4:43:28 PM,ccber_user,2/28/2023 4:43:28 PM,ccber_user,,,,,,,,-119.880947483694,34.4208444589464
51,Lincoln's Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,ded4a418-7268-4f17-be83-e035c8a6a8bb,,,,,,,,,,,,,,,,2/28/2023 4:43:53 PM,ccber_user,2/28/2023 4:43:53 PM,ccber_user,,,,,,,,-119.880798013912,34.4210190151739
52,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,65b3021c-c751-4a15-9320-61f485d71a3a,,,,,,,,,,,,,,,,2/28/2023 4:44:08 PM,ccber_user,2/28/2023 4:44:08 PM,ccber_user,,,,,,,,-119.880655549193,34.420781857671
53,California Towhee,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,bf38cce9-794f-4052-9013-db5e65545a1d,,,,,,,,,,,,,,,,2/28/2023 4:45:23 PM,ccber_user,2/28/2023 4:45:23 PM,ccber_user,,,,,,,,-119.88131524948,34.420952314671
54,Yellow-rumped Warbler,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,0d9c31d7-1355-4d1f-9611-a286e7ccdcf1,,,,,Samsung SM-T713,3.29,3.29,34.4208785,-119.8811895,-29.8,1,0.7,0.7,1,,2/28/2023 4:45:48 PM,ccber_user,2/28/2023 4:45:48 PM,ccber_user,,17,2/28/2023 4:45:19 PM,,,,,-119.881189499713,34.4208785002553
55,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,5d398b58-6fdc-4e02-ae39-fda13508a9ed,,,,,Samsung SM-T713,3.29,3.29,34.4208790333333,-119.881203216667,-27.9,0.9,0.7,0.7,1,,2/28/2023 4:46:06 PM,ccber_user,2/28/2023 4:46:06 PM,ccber_user,,17,2/28/2023 4:45:44 PM,,,,,-119.881203216988,34.4208790330538
56,White-crowned Sparrow,6,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,70d87003-196e-417c-aacb-0e1d779c55fa,,,,,Samsung SM-T713,3.29,3.29,34.42088185,-119.8812078,-27.3,1,0.7,0.7,1,,2/28/2023 4:46:29 PM,ccber_user,2/28/2023 4:46:29 PM,ccber_user,,15,2/28/2023 4:46:08 PM,,,,,-119.881207800192,34.4208818496976
57,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,1e62ba21-cf3f-4c4e-ad2b-3797db8ebd16,,,,,,,,,,,,,,,,2/28/2023 4:46:45 PM,ccber_user,2/28/2023 4:46:45 PM,ccber_user,,,,,,,,-119.881823027584,34.4211037810759
58,Song Sparrow,2,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,22c8df35-5612-434d-8cf2-000aac457a4f,,,,,Samsung SM-T713,2.82,3.29,34.4208451166667,-119.881334683333,-33.3,0.9,0.6,0.7,1,,2/28/2023 4:47:10 PM,ccber_user,2/28/2023 4:47:10 PM,ccber_user,,17,2/28/2023 4:46:46 PM,,,,,-119.881334683633,34.4208451169787
59,Common Yellowthroat,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,a1da32cb-3a4f-482b-a3da-0cd2deafef80,,,,,,,,,,,,,,,,2/28/2023 4:47:40 PM,ccber_user,2/28/2023 4:47:40 PM,ccber_user,,,,,,,,-119.881848696943,34.4208390961311
60,Red-winged Blackbird,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,105070e0-af50-40b1-80bf-185eb07090f3,,,,,Samsung SM-T713,3.29,3.29,34.4207716666667,-119.8816962,-29.5,1,0.7,0.7,1,,2/28/2023 4:48:02 PM,ccber_user,2/28/2023 4:48:02 PM,ccber_user,,16,2/28/2023 4:47:45 PM,,,,,-119.881696199839,34.4207716663131
61,Ruby-crowned Kinglet,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,3a758c83-ecf3-40cb-9fd2-2b477f00be0b,,,,,,,,,,,,,,,,2/28/2023 4:48:16 PM,ccber_user,2/28/2023 4:48:16 PM,ccber_user,,,,,,,,-119.881776737398,34.4209005732259
62,White-crowned Sparrow,6,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,78826cc9-a703-4b46-99bf-3be79dbd9859,,,,,,,,,,,,,,,,2/28/2023 4:48:45 PM,ccber_user,2/28/2023 4:48:45 PM,ccber_user,,,,,,,,-119.881887116091,34.4208836333497
63,Cassin's Kingbird,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,3fe48ab5-b5b4-45e9-bd31-805614d7b9fe,,,,,,,,,,,,,,,,2/28/2023 4:50:51 PM,ccber_user,2/28/2023 4:50:51 PM,ccber_user,,,,,,,,-119.882641793457,34.4205893035634
64,Red-tailed Hawk,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,c506b894-3b52-4c83-8b7c-6c2633d44288,,,,,,,,,,,,,,,,2/28/2023 4:52:21 PM,ccber_user,2/28/2023 4:52:21 PM,ccber_user,,,,,,,,-119.88503417145,34.420648592583
65,House Finch,12,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,e1659b6f-0bb0-4a93-9463-75f27ca661b8,,,,,,,,,,,,,,,,2/28/2023 4:53:55 PM,ccber_user,2/28/2023 4:54:59 PM,ccber_user,,,,,,,,-119.883743005824,34.420853988558
66,Lesser Goldfinch,3,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,c00f98bc-b4d0-4f3e-9dd0-340f758337a3,,,,,,,,,,,,,,,,2/28/2023 4:54:06 PM,ccber_user,2/28/2023 4:54:38 PM,ccber_user,,,,,,,,-119.883730171594,34.4209302180011
67,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,fc221ae2-2e55-4fb0-a4c9-742f9d19eb78,,,,,,,,,,,,,,,,2/28/2023 4:54:23 PM,ccber_user,2/28/2023 4:54:23 PM,ccber_user,,,,,,,,-119.883571021566,34.4208010517743
68,Red-winged Blackbird,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,3a007bbc-6b62-4c48-ae64-df94209b995c,,,,,,,,,,,,,,,,2/28/2023 4:55:48 PM,ccber_user,2/28/2023 4:55:48 PM,ccber_user,,,,,,,,-119.883881620364,34.4210410784741
69,Yellow-rumped Warbler,3,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,1b3c5b20-29ce-4437-8f4c-f22210f5c97e,,,,,Samsung SM-T713,2.82,3.29,34.42097875,-119.88353915,-24.7,0.9,0.6,0.7,1,,2/28/2023 4:56:24 PM,ccber_user,2/28/2023 4:56:24 PM,ccber_user,,17,2/28/2023 4:55:44 PM,,,,,-119.883539150238,34.4209787500435
70,Turkey Vulture,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,a4f96624-2cba-4bd5-bb4e-7b053f0d5259,,,,,,,,,,,,,,,,2/28/2023 4:56:48 PM,ccber_user,2/28/2023 4:56:48 PM,ccber_user,,,,,,,,-119.884313082093,34.421255482852
71,Allen's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,e54ce772-ad0c-4fcf-b7cb-0d1b7239f30a,,,,,,,,,,,,,,,,2/28/2023 4:58:04 PM,ccber_user,2/28/2023 4:58:04 PM,ccber_user,,,,,,,,-119.883848468038,34.4211305520848
72,American Robin,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,bd2618f6-bbe1-4e71-a4a6-595008e83315,,,,,,,,,,,,,,,,2/28/2023 4:58:18 PM,ccber_user,2/28/2023 4:58:18 PM,ccber_user,,,,,,,,-119.884965082021,34.4214079401957
73,Black Phoebe,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,6cc97dd6-8c64-47de-949f-ec732829d83a,,,,,,,,,,,,,,,,2/28/2023 4:58:46 PM,ccber_user,2/28/2023 4:58:46 PM,ccber_user,,,,,,,,-119.884094892989,34.421096672422
74,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,1836f30b-9c00-4fb3-9e40-e09fd285b62a,,,,,,,,,,,,,,,,2/28/2023 4:58:58 PM,ccber_user,2/28/2023 4:58:58 PM,ccber_user,,,,,,,,-119.884066657143,34.4212872446055
75,Nuttall's Woodpecker,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,d1f84b26-25e0-4d82-9c3b-720d6f7fc19d,,,,,,,,,,,,,,,,2/28/2023 4:59:50 PM,ccber_user,2/28/2023 4:59:50 PM,ccber_user,,,,,,,,-119.88497791715,34.4209463316235
76,Western Bluebird,4,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,5af919c3-79a8-4205-8bc5-7dcf1aa31ecc,,,,,,,,,,,,,,,,2/28/2023 5:00:12 PM,ccber_user,2/28/2023 5:00:12 PM,ccber_user,,,,,,,,-119.884241207887,34.4210924374632
77,Mallard,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,4302b4c1-4b30-4836-ba3d-d4617b0a5401,,,,,,,,,,,,,,,,2/28/2023 5:02:28 PM,ccber_user,2/28/2023 5:02:28 PM,ccber_user,,,,,,,,-119.884580042531,34.4216027473439
78,Bewick's Wren,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,6c26a4f5-143a-4160-a18e-e3c152b5c4ce,,,,,,,,,,,,,,,,2/28/2023 5:02:48 PM,ccber_user,2/28/2023 5:02:48 PM,ccber_user,,,,,,,,-119.88430281435,34.4216239212656
79,Song Sparrow,2,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,0e8c7c51-833b-43f4-af1d-0a3b57135003,,,,,Samsung SM-T713,3.29,3.76,34.4214786833333,-119.8842606,-30.3,1,0.7,0.8,1,,2/28/2023 5:03:01 PM,ccber_user,2/28/2023 5:05:07 PM,ccber_user,,14,2/28/2023 5:02:44 PM,,,,,-119.884260599819,34.42147868335
