OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),x,y
11,,,No,,,,,,,,,,,,,,,,,,,,,,42dd064d-ea59-4929-8092-2102576492b9,,,,,Samsung SM-T713,3.29,3.29,34.4186141666667,-119.8783622,-25.7,1,0.7,0.7,1,,3/23/2023 3:06:32 PM,ccber_user,3/23/2023 3:06:32 PM,ccber_user,,15,3/23/2023 3:06:05 PM,,,,,-119.87836219968,34.4186141665065
12,Savannah Sparrow,4,No,Fence,,,,,,,,,,,,,,,,,,,,,b0c94deb-63fc-438c-9481-cbbf5f76f602,,,,,,,,,,,,,,,,3/23/2023 3:06:50 PM,ccber_user,3/23/2023 3:06:50 PM,ccber_user,,,,,,,,-119.878541358782,34.4188614424577
13,Song Sparrow,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,cfa144d8-c8ec-416e-a589-bf477df17e05,,,,,,,,,,,,,,,,3/23/2023 3:07:08 PM,ccber_user,3/23/2023 3:07:08 PM,ccber_user,,,,,,,,-119.878412598761,34.4188194948565
14,Black Phoebe,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,44be4236-f1b9-4069-a8e0-71f5288f3ee8,,,,,,,,,,,,,,,,3/23/2023 3:10:09 PM,ccber_user,3/23/2023 3:10:09 PM,ccber_user,,,,,,,,-119.878878093165,34.4181358518121
15,Western Meadowlark,35,No,Bare ground,,,,,,,,,,,,,,,,,,,,,34231590-a648-49c5-8df2-432445bcf274,,,,,,,,,,,,,,,,3/23/2023 3:16:29 PM,ccber_user,3/23/2023 3:27:30 PM,ccber_user,,,,,,,,-119.881161897179,34.4193008720684
16,American Pipit,4,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,e41010e2-e3cf-4b16-9441-8d8e03e0dc7d,,,,,,,,,,,,,,,,3/23/2023 3:19:40 PM,ccber_user,3/23/2023 3:30:14 PM,ccber_user,,,,,,,,-119.880595187796,34.4187861685595
17,Mourning Dove,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,850fb0ee-3611-446a-8be3-2f2d9dd0dc0f,,,,,,,,,,,,,,,,3/23/2023 3:21:23 PM,ccber_user,3/23/2023 3:21:23 PM,ccber_user,,,,,,,,-119.880875751422,34.4189093754547
18,Savannah Sparrow,3,No,Fence,,,,,,,,,,,,,,,,,,,,,c3a16f7d-fe55-4856-b065-3c398052004f,,,,,,,,,,,,,,,,3/23/2023 3:22:10 PM,ccber_user,3/23/2023 3:22:10 PM,ccber_user,,,,,,,,-119.881128397206,34.4189542827412
19,Wrentit,1,No,,,,heard only,,,,,,,,,,,,,,,,,,69f7d180-f03f-467b-a3ee-ad75a12c3267,,,,,,,,,,,,,,,,3/23/2023 3:24:57 PM,ccber_user,3/23/2023 3:24:57 PM,ccber_user,,,,,,,,-119.881111991274,34.419029094818
20,Black Phoebe,1,No,Fence,,,,,,,,,,,,,,,,,,,,,c3860127-e7dd-4cd1-8969-f7c0dfd8de29,,,,,,,,,,,,,,,,3/23/2023 3:25:11 PM,ccber_user,3/23/2023 3:25:11 PM,ccber_user,,,,,,,,-119.881390347739,34.4190819682527
21,American Pipit,15,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,61c51b16-1354-4746-b726-8f83e7adca63,,,,,,,,,,,,,,,,3/23/2023 3:30:45 PM,ccber_user,3/23/2023 3:33:44 PM,ccber_user,,,,,,,,-119.881742923014,34.4195807442824
22,White-crowned Sparrow,3,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,efe64743-30cc-41c5-b6cc-f6368c941c49,,,,,,,,,,,,,,,,3/23/2023 3:32:40 PM,ccber_user,3/23/2023 3:32:40 PM,ccber_user,,,,,,,,-119.881768560932,34.4194946362961
23,Bewick's Wren,1,No,,,,,,,,,,,,,,,,,,,,,,32a67928-9ba9-4071-a32b-0aa843ca0f71,,,,,,,,,,,,,,,,3/23/2023 3:33:16 PM,ccber_user,3/23/2023 3:33:16 PM,ccber_user,,,,,,,,-119.88167767568,34.4197526643151
24,Savannah Sparrow,12,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,81d03efe-31b4-46f1-81d0-6828533a7cfe,,,,,,,,,,,,,,,,3/23/2023 3:33:59 PM,ccber_user,3/23/2023 3:33:59 PM,ccber_user,,,,,,,,-119.881824178326,34.4196999558148
25,Savannah Sparrow,2,No,Fence,,,,,,,,,,,,,,,,,,,,,cfa6a2d1-20bb-4d8d-b26c-8eb9a5e423cf,,,,,,,,,,,,,,,,3/23/2023 3:34:25 PM,ccber_user,3/23/2023 3:34:25 PM,ccber_user,,,,,,,,-119.88153622426,34.4193017413096
26,Savannah Sparrow,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,3085b7c8-fd34-43f5-a8c4-e7d8af422c0f,,,,,,,,,,,,,,,,3/23/2023 3:35:42 PM,ccber_user,3/23/2023 3:36:06 PM,ccber_user,,,,,,,,-119.882052654039,34.4196091164217
27,Western Bluebird,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,5a345cd9-2cb2-432d-ba0d-6d7544f015ad,,,,,,,,,,,,,,,,3/23/2023 3:36:17 PM,ccber_user,3/23/2023 3:36:17 PM,ccber_user,,,,,,,,-119.882055377731,34.4195933856586
28,Turkey Vulture,1,No,Air,,,,,,,,,,,,,,,,,,,,,2dacc14d-13c5-4fac-9a3b-71bcd5cd62b6,,,,,,,,,,,,,,,,3/23/2023 3:37:14 PM,ccber_user,3/23/2023 3:37:36 PM,ccber_user,,,,,,,,-119.881906798179,34.4198255378675
29,American Crow,1,No,Air,,,,,,,,,,,,,,,,,,,,,1f47b0b8-9fee-4054-803d-0a2bd610a636,,,,,,,,,,,,,,,,3/23/2023 3:39:40 PM,ccber_user,3/23/2023 3:39:40 PM,ccber_user,,,,,,,,-119.880396496625,34.4198766641769
30,House Finch,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,7af3c14c-8b60-4b4c-bd09-6fb461d5a4fb,,,,,,,,,,,,,,,,3/23/2023 3:40:34 PM,ccber_user,3/23/2023 3:40:34 PM,ccber_user,,,,,,,,-119.880208170215,34.4199155026034
31,Song Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,505a35ef-5e6e-4757-854e-749ffe48cf46,,,,,,,,,,,,,,,,3/23/2023 3:44:38 PM,ccber_user,3/23/2023 4:10:36 PM,ccber_user,,,,,,,,-119.878508765209,34.4199432929163
32,American Crow,5,No,Fence,,,,,,,,,,,,,,,,,,,,,b64ef2b4-29a4-4034-a940-a9e03f33ba72,,,,,,,,,,,,,,,,3/23/2023 3:44:55 PM,ccber_user,3/23/2023 3:45:11 PM,ccber_user,,,,,,,,-119.879241317967,34.4195736310528
33,Violet-green Swallow,3,No,Air,,,,,,,,,,,,,,,,,,,,,5f165c2b-ec13-4ca8-828f-ed4c0d124ad3,,,,,,,,,,,,,,,,3/23/2023 3:47:31 PM,ccber_user,3/23/2023 3:47:31 PM,ccber_user,,,,,,,,-119.877778895718,34.4190003208362
34,Common Yellowthroat,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,f9634114-59e7-4e39-931c-ac53e10b6365,,,,,,,,,,,,,,,,3/23/2023 3:48:16 PM,ccber_user,3/23/2023 3:48:16 PM,ccber_user,,,,,,,,-119.877907172446,34.4193146791443
35,California Towhee,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,95247555-cd57-4a1f-aa7a-83caa35a6453,,,,,,,,,,,,,,,,3/23/2023 3:48:28 PM,ccber_user,3/23/2023 3:48:28 PM,ccber_user,,,,,,,,-119.877932151001,34.4193644755984
36,Rock Pigeon (Feral Pigeon),1,No,Flyover,,,,,,,,,,,,,,,,,,,,,a6af0596-71e9-44af-ba4f-a613fa261214,,,,,,,,,,,,,,,,3/23/2023 3:51:43 PM,ccber_user,3/23/2023 3:51:43 PM,ccber_user,,,,,,,,-119.877428004785,34.4196225951667
37,Rufous/Allen's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,a4200dcf-7ac0-4f19-a7cb-6a9f94b6a890,,,,,,,,,,,,,,,,3/23/2023 3:52:30 PM,ccber_user,3/23/2023 3:52:30 PM,ccber_user,,,,,,,,-119.880630810488,34.4190697484528
38,,1,No,Vegetation - Tree,,,humming bird sp.,,,,,,,,,,,,,,,,,,6079c011-ad76-4895-9094-9240ef745cc5,,,,,,,,,,,,,,,,3/23/2023 3:54:34 PM,ccber_user,3/23/2023 3:54:34 PM,ccber_user,,,,,,,,-119.877685087348,34.4192919151047
39,Western Sandpiper,20,Yes,Bare ground,,,,,,,,,,,,,,,,,,,,,7088126d-1d47-492f-ae61-b9f7d38e649a,,,,,,,,,,,,,,,,3/23/2023 4:04:36 PM,ccber_user,3/23/2023 4:04:36 PM,ccber_user,,,,,,,,-119.876705628143,34.4197196459205
40,Least Sandpiper,6,Yes,Bare ground,,,,,,,,,,,,,,,,,,,,,8195d405-5a7f-4c80-aaa4-d8fc8f668b58,,,,,,,,,,,,,,,,3/23/2023 4:04:53 PM,ccber_user,3/23/2023 4:04:53 PM,ccber_user,,,,,,,,-119.876841222547,34.419719278366
41,House Finch,6,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,b142bb5f-f71f-4ced-b51d-b5c25ff54ed1,,,,,,,,,,,,,,,,3/23/2023 4:09:11 PM,ccber_user,3/23/2023 4:09:11 PM,ccber_user,,,,,,,,-119.87847706995,34.4203011262726
42,Anna's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,c80e2942-380e-4474-b29a-a05d19a58a93,,,,,,,,,,,,,,,,3/23/2023 4:10:29 PM,ccber_user,3/23/2023 4:10:29 PM,ccber_user,,,,,,,,-119.878667196584,34.4200690154001
43,Mourning Dove,2,No,Flyover,,,,,,,,,,,,,,,,,,,,,d838323f-8bd2-4026-807e-6bff3bf132c6,,,,,,,,,,,,,,,,3/23/2023 4:14:33 PM,ccber_user,3/23/2023 4:14:33 PM,ccber_user,,,,,,,,-119.880123059334,34.42011090902
44,Song Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,14bcf26a-4701-4f41-a571-d9a0d116458f,,,,,,,,,,,,,,,,3/23/2023 4:14:53 PM,ccber_user,3/23/2023 4:17:17 PM,ccber_user,,,,,,,,-119.879442528014,34.4204209244157
45,American Pipit,12,No,,,,,,,,,,,,,,,,,,,,,,07109263-3272-47a5-afc6-3564ff885c57,,,,,,,,,,,,,,,,3/23/2023 4:15:36 PM,ccber_user,3/23/2023 4:15:36 PM,ccber_user,,,,,,,,-119.880566589031,34.4206499442201
46,Western Meadowlark,12,No,,,,,,,,,,,,,,,,,,,,,,988d846a-166b-4d04-a02f-ec65694f710f,,,,,,,,,,,,,,,,3/23/2023 4:15:59 PM,ccber_user,3/23/2023 4:15:59 PM,ccber_user,,,,,,,,-119.880674932142,34.4206722877266
47,Greater Yellowlegs,1,No,Air,,,,,,,,,,,,,,,,,,,,,2c7d135e-7b65-454f-8359-6dd83fbbbfea,,,,,,,,,,,,,,,,3/23/2023 4:16:16 PM,ccber_user,3/23/2023 4:16:16 PM,ccber_user,,,,,,,,-119.880195279391,34.4210029156451
48,Great Egret,1,No,Air,,,,,,,,,,,,,,,,,,,,,97c6f0f2-3c1d-436f-b660-9dbe4549d7aa,,,,,,,,,,,,,,,,3/23/2023 4:16:26 PM,ccber_user,3/23/2023 4:16:26 PM,ccber_user,,,,,,,,-119.880814867205,34.4198969174282
49,,3,No,Flyover,,,gull sp.,,,,,,,,,,,,,,,,,,fdbc6b5e-2807-491c-8d46-e19212a69214,,,,,,,,,,,,,,,,3/23/2023 4:20:38 PM,ccber_user,3/23/2023 4:20:38 PM,ccber_user,,,,,,,,-119.881012289057,34.4208002573925
50,,1,No,Flyover,,,tern sp.,,,,,,,,,,,,,,,,,,50e6d652-1be7-4a94-a8b6-bde9b753451b,,,,,,,,,,,,,,,,3/23/2023 4:21:24 PM,ccber_user,3/23/2023 4:21:24 PM,ccber_user,,,,,,,,-119.880972960814,34.42024873528
51,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,6961f832-3b90-484f-ac28-e1be81bda3f2,,,,,,,,,,,,,,,,3/23/2023 4:21:54 PM,ccber_user,3/23/2023 4:21:54 PM,ccber_user,,,,,,,,-119.880809350651,34.4212298597293
52,Great Blue Heron,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,da2c72ae-a61d-4d82-be8d-2506a74b94e9,,,,,,,,,,,,,,,,3/23/2023 4:22:43 PM,ccber_user,3/23/2023 4:22:43 PM,ccber_user,,,,,,,,-119.881416799531,34.4206907423085
53,Song Sparrow,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,09acf6a6-885c-45a6-b59f-eb871ed0dbca,,,,,,,,,,,,,,,,3/23/2023 4:24:31 PM,ccber_user,3/23/2023 4:24:31 PM,ccber_user,,,,,,,,-119.881410019946,34.4208439772786
54,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,430552ec-a5b8-4205-9a58-b0f3ae003391,,,,,,,,,,,,,,,,3/23/2023 4:25:13 PM,ccber_user,3/23/2023 4:25:13 PM,ccber_user,,,,,,,,-119.881287822118,34.420778967662
55,Common Yellowthroat,3,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,70adc9b3-8aaf-4a97-ad14-23e55e109424,,,,,,,,,,,,,,,,3/23/2023 4:25:39 PM,ccber_user,3/23/2023 4:25:39 PM,ccber_user,,,,,,,,-119.881788321173,34.4208920425241
56,Orange-crowned Warbler,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,4c718f82-573c-4503-a9d3-e577c7c12caa,,,,,,,,,,,,,,,,3/23/2023 4:25:50 PM,ccber_user,3/23/2023 4:25:50 PM,ccber_user,,,,,,,,-119.881845871742,34.4208132794726
57,Common Yellowthroat,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,66104a75-a6f8-4138-a609-08498f3c0f00,,,,,,,,,,,,,,,,3/23/2023 4:26:07 PM,ccber_user,3/23/2023 4:26:07 PM,ccber_user,,,,,,,,-119.881899497571,34.4210612780895
58,Black-bellied Plover,12,No,Flyover,,,,,,,,,,,,,,,,,,,,,92b5361e-79e6-41c1-8c56-61cd1b43d56f,,,,,,,,,,,,,,,,3/23/2023 4:26:41 PM,ccber_user,3/23/2023 4:26:41 PM,ccber_user,,,,,,,,-119.881653601728,34.4209238259053
59,Song Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,f147fc3c-6aec-42e1-8e8a-0f59418ea068,,,,,,,,,,,,,,,,3/23/2023 4:29:58 PM,ccber_user,3/23/2023 4:29:58 PM,ccber_user,,,,,,,,-119.882813948394,34.4206948846591
60,Red-tailed Hawk,1,No,Air,,,,,,,,,,,,,,,,,,,,,2a216a15-2f8d-4a0e-beae-f04f954088b7,,,,,,,,,,,,,,,,3/23/2023 4:31:07 PM,ccber_user,3/23/2023 4:31:07 PM,ccber_user,,,,,,,,-119.883313586864,34.420596701262
61,White-crowned Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,d8e277e6-02f6-4c0c-81fb-d8229f148f48,,,,,,,,,,,,,,,,3/23/2023 4:31:45 PM,ccber_user,3/23/2023 4:31:45 PM,ccber_user,,,,,,,,-119.883177559472,34.4206614375807
62,Savannah Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,894c8966-5636-4422-9a40-56aa3e8661d4,,,,,,,,,,,,,,,,3/23/2023 4:32:25 PM,ccber_user,3/23/2023 4:32:25 PM,ccber_user,,,,,,,,-119.88319979547,34.4205751217369
63,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,1673fceb-777e-433f-bb25-b61554b130de,,,,,,,,,,,,,,,,3/23/2023 4:32:52 PM,ccber_user,3/23/2023 4:32:52 PM,ccber_user,,,,,,,,-119.88313832106,34.4205643323428
64,Song Sparrow,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,d6ad81fd-c4a2-46e4-9d8a-9b50edc4ddc7,,,,,,,,,,,,,,,,3/23/2023 4:33:30 PM,ccber_user,3/23/2023 4:33:30 PM,ccber_user,,,,,,,,-119.883086003178,34.421062804602
65,House Finch,2,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,fd9ba7d9-b985-49c0-87bf-3246a76cf81d,,,,,,,,,,,,,,,,3/23/2023 4:33:41 PM,ccber_user,3/23/2023 4:33:41 PM,ccber_user,,,,,,,,-119.883015373139,34.4210282787373
66,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,0b1ead9d-9c84-4ec1-afdc-a75e721cfc0d,,,,,,,,,,,,,,,,3/23/2023 4:33:51 PM,ccber_user,3/23/2023 4:33:51 PM,ccber_user,,,,,,,,-119.882931664527,34.4210110150586
67,Anna's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,f49f888e-22ae-4969-ba7d-e2ce99b03d34,,,,,,,,,,,,,,,,3/23/2023 4:34:39 PM,ccber_user,3/23/2023 4:34:39 PM,ccber_user,,,,,,,,-119.883433918891,34.4207207799031
68,House Finch,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,c57c9d76-61f6-4a94-b5d5-28e5b4c57a70,,,,,,,,,,,,,,,,3/23/2023 4:36:04 PM,ccber_user,3/23/2023 4:36:04 PM,ccber_user,,,,,,,,-119.883865545012,34.4208168060231
69,Nuttall's Woodpecker,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b2f17dd7-2f88-427e-b0c9-4a5220047d02,,,,,,,,,,,,,,,,3/23/2023 4:36:15 PM,ccber_user,3/23/2023 4:36:15 PM,ccber_user,,,,,,,,-119.8838707768,34.4207693320748
70,Oak Titmouse,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,18696a3f-ae28-4d04-a448-23640cca35c2,,,,,,,,,,,,,,,,3/23/2023 4:40:19 PM,ccber_user,3/23/2023 4:40:19 PM,ccber_user,,,,,,,,-119.883927618598,34.4207648058754
71,Hermit Thrush,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,72f44b8a-2dfb-4faf-844d-41a043b4a6bb,,,,,,,,,,,,,,,,3/23/2023 4:41:23 PM,ccber_user,3/23/2023 4:41:23 PM,ccber_user,,,,,,,,-119.883956838998,34.4207106352227
72,White-crowned Sparrow,4,No,Bare ground,,,,,,,,,,,,,,,,,,,,,49bf399b-bb5b-4263-aa69-0f1399003439,,,,,,,,,,,,,,,,3/23/2023 4:41:36 PM,ccber_user,3/23/2023 4:41:36 PM,ccber_user,,,,,,,,-119.884000286016,34.4207374426678
73,California Towhee,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,e8de4ffc-38de-443b-88fa-690456d3e5ca,,,,,,,,,,,,,,,,3/23/2023 4:41:50 PM,ccber_user,3/23/2023 4:41:50 PM,ccber_user,,,,,,,,-119.884004046364,34.4207511768857
74,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,1af64370-60ee-40d0-b85f-4737da6b4451,,,,,,,,,,,,,,,,3/23/2023 4:42:15 PM,ccber_user,3/23/2023 4:42:15 PM,ccber_user,,,,,,,,-119.883962775065,34.420820693454
75,Golden-crowned Sparrow,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,1c250962-065f-45ba-9e62-bcdf8713343b,,,,,,,,,,,,,,,,3/23/2023 4:43:20 PM,ccber_user,3/23/2023 4:43:20 PM,ccber_user,,,,,,,,-119.883953166685,34.4207384630638
76,American Robin,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,ebc0b263-76ab-4d53-8b41-c47e3d5d621e,,,,,,,,,,,,,,,,3/23/2023 4:43:37 PM,ccber_user,3/23/2023 4:43:37 PM,ccber_user,,,,,,,,-119.883990751298,34.4208689276669
77,Bushtit,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,1304193a-5fe4-4ff8-9b13-f3bbaaf02c58,,,,,,,,,,,,,,,,3/23/2023 4:43:48 PM,ccber_user,3/23/2023 4:43:48 PM,ccber_user,,,,,,,,-119.884018423002,34.4207878955663
78,Rufous/Allen's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,d99feb6d-2f72-4d14-8b3c-d42c8da12e3b,,,,,Samsung SM-T713,3.29,3.76,34.4208169333333,-119.88389885,-28,1,0.7,0.8,1,,3/23/2023 4:44:07 PM,ccber_user,3/23/2023 4:44:07 PM,ccber_user,,15,3/23/2023 4:43:47 PM,,,,,-119.883898850051,34.4208169334798
79,Mourning Dove,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,78955163-df5e-4775-8eef-1b8501176acc,,,,,,,,,,,,,,,,3/23/2023 4:44:20 PM,ccber_user,3/23/2023 4:44:20 PM,ccber_user,,,,,,,,-119.883973656358,34.4207649133245
80,Rufous/Allen's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,b680c449-9909-4a9e-a723-83daec6fc1cb,,,,,,,,,,,,,,,,3/23/2023 4:45:28 PM,ccber_user,3/23/2023 4:45:28 PM,ccber_user,,,,,,,,-119.883998990646,34.4207783533498
81,Common Yellowthroat,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,3aab9ebc-8495-496d-bc8b-23efba0be834,,,,,,,,,,,,,,,,3/23/2023 4:45:38 PM,ccber_user,3/23/2023 4:45:38 PM,ccber_user,,,,,,,,-119.883942993264,34.420873789546
82,Orange-crowned Warbler,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,b4ccf5af-83c2-408a-9c62-ae1977b93708,,,,,,,,,,,,,,,,3/23/2023 4:45:52 PM,ccber_user,3/23/2023 4:45:52 PM,ccber_user,,,,,,,,-119.883906067116,34.4208726617027
83,Green-winged Teal,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,bc059cf0-d754-4c2a-bcdc-a752942e37b4,,,,,,,,,,,,,,,,3/23/2023 4:53:24 PM,ccber_user,3/23/2023 4:53:24 PM,ccber_user,,,,,,,,-119.876043683864,34.4196010517012
84,Cinnamon Teal,1,No,Water - Floating,,,,5.4,Lisa Mark ethan,735,,48,95,Low,Light,,,,,,,,,,558d040e-dbf8-4c28-89fd-e4711ab179a8,,,,,Samsung SM-T713,3.29,3.29,34.4175824333333,-119.874189966667,-34.7,1,0.7,0.7,1,,3/23/2023 2:36:03 PM,ccber_user,3/23/2023 2:36:03 PM,ccber_user,,14,3/23/2023 2:34:43 PM,,,,,-119.874189966258,34.4175824335479
85,Northern Shoveler,13,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,1c31e555-c970-4b9d-b824-36283d4e5cf2,,,,,,,,,,,,,,,,3/23/2023 2:37:26 PM,ccber_user,3/23/2023 2:37:26 PM,ccber_user,,,,,,,,-119.874382221,34.4178238819362
