OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),x,y
21,Anna's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,2d318be6-d201-4baf-aa24-5670185d465e,,,,,,,,,,,,,,,,7/15/2022 2:48:16 PM,ccber_user,7/15/2022 2:48:16 PM,ccber_user,,,,,,,,-119.878500207857,34.4194716559219
22,House Finch,3,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,c9e75077-919f-4f35-b1ec-75477480ec0b,,,,,,,,,,,,,,,,7/15/2022 2:49:46 PM,ccber_user,7/15/2022 2:49:46 PM,ccber_user,,,,,,,,-119.87819231209,34.4192031516678
23,Lesser Goldfinch,5,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,a263cb75-4f5b-44e6-a7c2-da6624dea3ee,,,,,,,,,,,,,,,,7/15/2022 2:49:59 PM,ccber_user,7/15/2022 2:50:41 PM,ccber_user,,,,,,,,-119.878500207857,34.4197546725255
24,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,5b8e5ffb-89b4-4ac5-b99e-203306d6bff7,,,,,,,,,,,,,,,,7/15/2022 2:54:24 PM,ccber_user,7/15/2022 2:54:24 PM,ccber_user,,,,,,,,-119.877708551343,34.4192233554324
25,California Towhee,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,661f6e71-f95f-4744-aa6e-463e5e190cbd,,,,,,,,,,,,,,,,7/15/2022 2:56:57 PM,ccber_user,7/15/2022 2:56:57 PM,ccber_user,,,,,,,,-119.877740707437,34.4195837766122
26,Lesser Goldfinch,4,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,108def43-4525-4fb1-90d2-a2b8fc34f2ff,,,,,,,,,,,,,,,,7/15/2022 2:58:35 PM,ccber_user,7/15/2022 2:58:35 PM,ccber_user,,,,,,,,-119.877794201214,34.4197646305806
27,Song Sparrow,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,af78840a-1943-421e-bcf2-d10282b9879b,,,,,,,,,,,,,,,,7/15/2022 2:59:38 PM,ccber_user,7/15/2022 2:59:38 PM,ccber_user,,,,,,,,-119.877991756016,34.4200458469609
28,Ash-throated Flycatcher,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,e8134ae1-02cd-4df2-947e-6497393ef5b4,,,,,,,,,,,,,,,,7/15/2022 3:01:01 PM,ccber_user,7/15/2022 3:01:01 PM,ccber_user,,,,,,,,-119.878331454839,34.4202485611373
29,Black Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,d4501303-638d-4207-8fb1-f542ad1e936b,,,,,,,,,,,,,,,,7/15/2022 3:04:53 PM,ccber_user,7/15/2022 3:04:53 PM,ccber_user,,,,,,,,-119.878820691716,34.4204936143511
30,House Finch,2,No,Habitat Feature - Snag,,,,,,,,,,,,,,,,,,,,,763d0861-33f3-4fcb-bef0-4ac2f41201c4,,,,,,,,,,,,,,,,7/15/2022 3:09:26 PM,ccber_user,7/15/2022 3:09:26 PM,ccber_user,,,,,,,,-119.880323150978,34.4208836392779
31,Rock Pigeon (Feral Pigeon),2,No,Flyover,,,,,,,,,,,,,,,,,,,,,f5e91811-ba4b-45d4-9bb2-c231f15cb1f6,,,,,,,,,,,,,,,,7/15/2022 3:11:21 PM,ccber_user,7/15/2022 3:11:21 PM,ccber_user,,,,,,,,-119.878743695317,34.4208058551161
32,Black Phoebe,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,26390f61-0271-4d78-ad06-9b694e079a25,,,,,,,,,,,,,,,,7/15/2022 3:14:29 PM,ccber_user,7/15/2022 3:14:29 PM,ccber_user,,,,,,,,-119.881530509178,34.4207746193098
33,Anna's Hummingbird,1,No,Air,,,,,,,,,,,,,,,,,,,,,029a6e8c-2563-4ebd-8a99-4f9d43d0b3ee,,,,,,,,,,,,,,,,7/15/2022 3:16:00 PM,ccber_user,7/15/2022 3:16:00 PM,ccber_user,,,,,,,,-119.881653830799,34.4211137145166
34,Black Phoebe,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,a4017219-dc1a-4a06-851a-a8ff4d104b4f,,,,,,,,,,,,,,,,7/15/2022 3:18:05 PM,ccber_user,7/15/2022 3:18:05 PM,ccber_user,,,,,,,,-119.8816675337,34.4212267459466
35,Rufous/Allen's Hummingbird,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,4d43b08f-f959-4b56-8199-5755e704e5a5,,,,,Samsung SM-T713,4.23,3.76,34.4210647833333,-119.881665,-28.6,1.2,0.9,0.8,1,,7/15/2022 3:19:00 PM,ccber_user,7/15/2022 3:19:00 PM,ccber_user,,12,7/15/2022 3:18:04 PM,,,,,-119.881664999553,34.4210647831399
36,Anna's Hummingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,adfbf5fa-6fd1-4041-804c-1ef2f99bfc56,,,,,,,,,,,,,,,,7/15/2022 3:22:29 PM,ccber_user,7/15/2022 3:22:29 PM,ccber_user,,,,,,,,-119.882043508291,34.4208011214309
37,Song Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,c4c1fdb3-6e65-4ff7-a1df-47b7172b13c7,,,,,,,,,,,,,,,,7/15/2022 3:23:01 PM,ccber_user,7/15/2022 3:23:01 PM,ccber_user,,,,,,,,-119.881933130495,34.4207227740108
38,Common Yellowthroat,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,9c7959fb-65d7-478f-a42f-41a84a7a17dd,,,,,,,,,,,,,,,,7/15/2022 3:23:35 PM,ccber_user,7/15/2022 3:23:35 PM,ccber_user,,,,,,,,-119.881781650284,34.4208688802412
39,Mourning Dove,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,08f57dd8-1fa5-4697-b58b-957626c912d0,,,,,Samsung SM-T713,3.29,3.29,34.4208102833333,-119.882053083333,-33.2,1,0.7,0.7,1,,7/15/2022 3:25:32 PM,ccber_user,7/15/2022 3:25:32 PM,ccber_user,,15,7/15/2022 3:25:19 PM,,,,,-119.882053083433,34.4208102834977
40,Rock Pigeon (Feral Pigeon),20,No,Flyover,,,,,,,,,,,,,,,,,,,,,72bf3502-0c55-44a7-9bd8-dea4f47a501f,,,,,,,,,,,,,,,,7/15/2022 3:26:34 PM,ccber_user,7/15/2022 3:26:34 PM,ccber_user,,,,,,,,-119.882515792162,34.420775711585
41,Red-tailed Hawk,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,d80a1f1b-3090-4fe7-908a-5c8a00783dac,,,,,Samsung SM-T713,3.29,3.29,34.4207843666667,-119.8822738,-36.3,1,0.7,0.7,1,,7/15/2022 3:26:47 PM,ccber_user,7/15/2022 3:26:47 PM,ccber_user,,15,7/15/2022 3:26:33 PM,,,,,-119.882273800397,34.4207843667915
42,Black Phoebe,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,420f08ce-6fd5-49df-afa3-42d6aa3cab5e,,,,,,,,,,,,,,,,7/15/2022 3:29:30 PM,ccber_user,7/15/2022 3:29:30 PM,ccber_user,,,,,,,,-119.883138454909,34.420880983437
43,Anna's Hummingbird,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,e29e04ce-ff23-4730-9dc6-6231d79efdac,,,,,,,,,,,,,,,,7/15/2022 3:29:44 PM,ccber_user,7/15/2022 3:29:44 PM,ccber_user,,,,,,,,-119.883438476044,34.4209707321397
44,House Finch,3,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,d6e266f4-dd63-4486-8b41-a630f40c6402,,,,,,,,,,,,,,,,7/15/2022 3:30:42 PM,ccber_user,7/15/2022 3:30:42 PM,ccber_user,,,,,,,,-119.884453257905,34.4220322292178
45,House Finch,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,363f91b1-1af2-4e47-a061-aa3eec2e0382,,,,,,,,,,,,,,,,7/15/2022 3:31:56 PM,ccber_user,7/15/2022 3:31:56 PM,ccber_user,,,,,,,,-119.883790574313,34.4211320267242
46,Canada Goose,13,Yes,Flyover,,,,,,,,,,,,,,,,,,,,,c9537ceb-ba7a-4aeb-b468-0163fa7837a3,,,,,,,,,,,,,,,,7/15/2022 3:34:47 PM,ccber_user,7/15/2022 3:34:47 PM,ccber_user,,,,,,,,-119.882836385615,34.4213890211511
47,Great Horned Owl,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,d6d9a5eb-ffa0-40d6-9185-d1f8386416a2,,,,,,,,,,,,,,,,7/15/2022 3:36:55 PM,ccber_user,7/15/2022 3:36:55 PM,ccber_user,,,,,,,,-119.884183380638,34.4210033861966
48,Great Horned Owl,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,e408d3e1-1205-4427-8411-d90aabc557f1,,,,,,,,,,,,,,,,7/15/2022 3:40:27 PM,ccber_user,7/15/2022 3:40:27 PM,ccber_user,,,,,,,,-119.884600719054,34.4212381154769
49,Oak Titmouse,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,948aae07-8263-4e14-99c0-49c026d3d948,,,,,Samsung SM-T713,3.29,3.29,34.4216721833333,-119.883456016667,-33.9,1,0.7,0.7,1,,7/15/2022 3:44:49 PM,ccber_user,7/15/2022 3:44:49 PM,ccber_user,,14,7/15/2022 3:44:35 PM,,,,,-119.883456016549,34.4216721831739
50,Oak Titmouse,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,e6d10aab-450a-4739-9972-827fd637e6c6,,,,,,,,,,,,,,,,7/15/2022 3:46:28 PM,ccber_user,7/15/2022 3:46:28 PM,ccber_user,,,,,,,,-119.883259218128,34.4218143351513
51,Mourning Dove,1,No,Building,,,,,,,,,,,,,,,,,,,,,11bc9389-0eb9-4513-856e-5be61c6a81c5,,,,,,,,,,,,,,,,7/15/2022 3:46:47 PM,ccber_user,7/15/2022 3:46:47 PM,ccber_user,,,,,,,,-119.883126413891,34.4219630093229
52,Anna's Hummingbird,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,7607ddbe-cecd-440a-acc9-0e014932e21f,,,,,,,,,,,,,,,,7/15/2022 3:47:22 PM,ccber_user,7/15/2022 3:47:22 PM,ccber_user,,,,,,,,-119.883009420003,34.4217934680597
53,House Sparrow,12,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,8b317bcf-d5c0-439b-8690-68300124351d,,,,,,,,,,,,,,,,7/15/2022 3:51:22 PM,ccber_user,7/15/2022 3:51:22 PM,ccber_user,,,,,,,,-119.88253337309,34.4214923492721
54,Cliff Swallow,30,No,Flyover,,,,,,,,,,,,,,,,,,,,,402f18f7-1e47-432a-b82b-1e9c531150c1,,,,,,,,,,,,,,,,7/15/2022 3:52:11 PM,ccber_user,7/15/2022 3:52:11 PM,ccber_user,,,,,,,,-119.882815735143,34.421848082622
55,Rock Pigeon (Feral Pigeon),3,No,Building,,,,,,,,,,,,,,,,,,,,,54b42d8d-2726-43d4-bc9d-8a86946f498e,,,,,,,,,,,,,,,,7/15/2022 3:52:35 PM,ccber_user,7/15/2022 3:52:53 PM,ccber_user,,,,,,,,-119.882487168243,34.4218544346321
56,Turkey Vulture,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,4edaf3a7-c965-4bfb-ac5d-74149bce7190,,,,,,,,,,,,,,,,7/15/2022 3:53:30 PM,ccber_user,7/15/2022 3:53:30 PM,ccber_user,,,,,,,,-119.88137837679,34.4209119079724
57,Great Egret,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,5e7c3084-5f84-4896-abf8-79755299961c,,,,,,,,,,,,,,,,7/15/2022 3:53:51 PM,ccber_user,7/15/2022 3:53:51 PM,ccber_user,,,,,,,,-119.881640090168,34.4195158129747
58,Scaly-breasted Munia,4,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,7d0e9b24-e881-4b36-af28-73d07418304f,,,,,Samsung SM-T713,3.29,3.29,34.4214185166667,-119.879022433333,-36,1,0.7,0.7,1,,7/15/2022 4:03:13 PM,ccber_user,7/15/2022 4:03:13 PM,ccber_user,,16,7/15/2022 4:02:53 PM,,,,,-119.879022433566,34.4214185168076
59,House Sparrow,3,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,f52cf5f7-9b5d-427d-881c-45e89db692f9,,,,,,,,,,,,,,,,7/15/2022 4:03:44 PM,ccber_user,7/15/2022 4:03:44 PM,ccber_user,,,,,,,,-119.87888438227,34.4212299219753
60,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,"Steven O, Oliver F",,930,,,,,,,65,0,,,,,,36cf4291-9ac8-4d3c-85fd-f7e4039a5a1f,,,,,,,,,,,,,,,,7/15/2022 4:05:17 PM,ccber_user,7/15/2022 4:25:36 PM,ccber_user,,,,,,,,-119.878816139953,34.4214612145012
61,California Towhee,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,0b5114ef-60d9-4bca-9270-c197044d928f,,,,,,,,,,,,,,,,7/15/2022 2:01:58 PM,ccber_user,7/15/2022 2:01:58 PM,ccber_user,,,,,,,,-119.87437253267,34.4175100501025
62,Western Snowy Plover,3,No,Mud,,Other,one sitting on nest and two chicks,4.9,Glenn kinkaid,645,,60,100,Medium,,,,,,,,,,,40a57967-1be6-413f-920e-3b4423502ab7,,,,,,,,,,,,,,,,7/15/2022 2:04:25 PM,ccber_user,7/15/2022 2:06:18 PM,ccber_user,,,,,,,,-119.874054504805,34.41804809572
63,Mallard,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,bbba8f37-a3e8-433a-8fba-ca9630401813,,,,,,,,,,,,,,,,7/15/2022 2:07:56 PM,ccber_user,7/15/2022 2:07:56 PM,ccber_user,,,,,,,,-119.874566583144,34.4177946362291
64,Ash-throated Flycatcher,1,No,Fence,,,,,,,,,,,,,,,,,,,,,3a7c479e-2ad2-4a2a-8458-e3767f2d606b,,,,,,,,,,,,,,,,7/15/2022 2:09:45 PM,ccber_user,7/15/2022 2:09:45 PM,ccber_user,,,,,,,,-119.873763429093,34.4183415733518
65,Black Phoebe,1,No,Bridge,,,,,,,,,,,,,,,,,,,,,414d08e2-dfee-49f2-894c-76a61b9c5229,,,,,,,,,,,,,,,,7/15/2022 2:10:29 PM,ccber_user,7/15/2022 2:10:29 PM,ccber_user,,,,,,,,-119.874000602295,34.4181814946365
66,Mallard,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,8f0b9c34-2080-4117-a2fe-376b1d8272c4,,,,,,,,,,,,,,,,7/15/2022 2:12:15 PM,ccber_user,7/15/2022 2:12:15 PM,ccber_user,,,,,,,,-119.87464743691,34.4178791230584
67,California Towhee,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,1a73d9de-9b3c-4a5e-a8b4-7f01a4e53f3f,,,,,,,,,,,,,,,,7/15/2022 2:13:23 PM,ccber_user,7/15/2022 2:13:23 PM,ccber_user,,,,,,,,-119.8734022794,34.4186884097639
68,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,d79074b1-4f71-401f-b044-653d9550c078,,,,,,,,,,,,,,,,7/15/2022 2:14:30 PM,ccber_user,7/15/2022 2:14:30 PM,ccber_user,,,,,,,,-119.874216214132,34.4188084681013
69,Anna's Hummingbird,1,No,Air,,,,,,,,,,,,,,,,,,,,,9c695979-9d69-4d67-8eb1-e830fc5bd593,,,,,,,,,,,,,,,,7/15/2022 2:15:02 PM,ccber_user,7/15/2022 2:15:02 PM,ccber_user,,,,,,,,-119.873784990457,34.4189374195392
70,Red-shouldered Hawk,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,d8aacf8c-f257-4c23-b914-e2a27b151d17,,,,,,,,,,,,,,,,7/15/2022 2:19:13 PM,ccber_user,7/15/2022 2:19:13 PM,ccber_user,,,,,,,,-119.872596755593,34.4204732041458
71,Nuttall's Woodpecker,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,e3b94e16-6136-4810-a77e-0900f3751079,,,,,,,,,,,,,,,,7/15/2022 2:19:31 PM,ccber_user,7/15/2022 2:19:31 PM,ccber_user,,,,,,,,-119.872590173637,34.4205057828118
72,American Crow,1,No,Air,,,,,,,,,,,,,,,,,,,,,1be12887-2a3a-47c5-9ea4-b4874eb6e0f5,,,,,,,,,,,,,,,,7/15/2022 2:20:00 PM,ccber_user,7/15/2022 2:20:00 PM,ccber_user,,,,,,,,-119.872798613325,34.420922069672
73,Cliff Swallow,15,No,Air,,,,,,,,,,,,,,,,,,,,,ff0fba8b-afca-4429-97d1-f28fbc7b2a45,,,,,,,,,,,,,,,,7/15/2022 2:21:47 PM,ccber_user,7/15/2022 2:21:47 PM,ccber_user,,,,,,,,-119.874178708571,34.420607140145
74,House Finch,10,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1cfd0aa9-6468-498c-b7e8-e4f642d2be5d,,,,,,,,,,,,,,,,7/15/2022 2:22:56 PM,ccber_user,7/15/2022 2:22:56 PM,ccber_user,,,,,,,,-119.872596755593,34.4205546515281
75,Bushtit,12,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,9054da54-d318-4bad-bd61-ec1fd466281d,,,,,,,,,,,,,,,,7/15/2022 2:23:15 PM,ccber_user,7/15/2022 2:23:15 PM,ccber_user,,,,,,,,-119.872732790171,34.4205299833785
76,California Towhee,2,No,Fence,,,,,,,,,,,,,,,,,,,,,f86c84aa-caf8-4361-8af9-5ded48854753,,,,,,,,,,,,,,,,7/15/2022 2:23:33 PM,ccber_user,7/15/2022 2:23:33 PM,ccber_user,,,,,,,,-119.872838107757,34.4202639212609
77,Dark-eyed Junco,1,No,Fence,,,,,,,,,,,,,,,,,,,,,3e5c0fba-01ec-4c10-a25c-3eb357b59ff1,,,,,,,,,,,,,,,,7/15/2022 2:24:28 PM,ccber_user,7/15/2022 2:24:28 PM,ccber_user,,,,,,,,-119.872763508062,34.4204141469446
78,House Finch,8,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b62b82b9-fde3-4a34-bd69-92aa284d13b0,,,,,,,,,,,,,,,,7/15/2022 2:26:14 PM,ccber_user,7/15/2022 2:26:14 PM,ccber_user,,,,,,,,-119.872331268392,34.4207182174267
79,Dark-eyed Junco,4,No,Bridge,,,,,,,,,,,,,,,,,,,,,67878e42-6d5a-4587-a19e-693ee9baf69c,,,,,,,,,,,,,,,,7/15/2022 2:28:50 PM,ccber_user,7/15/2022 2:28:50 PM,ccber_user,,,,,,,,-119.873764021981,34.4207272676072
80,Western Bluebird,2,No,Bridge,,,one juv,,,,,,,,,,,,,,,,,,8d3a99aa-ab06-450c-a68d-50aba2bbd1ce,,,,,,,,,,,,,,,,7/15/2022 2:29:21 PM,ccber_user,7/15/2022 2:29:21 PM,ccber_user,,,,,,,,-119.873753051755,34.4207363170458
81,House Finch,4,No,Bare ground,,,,,,,,,,,,,,,,,,,,,93a2c30d-6e4a-40c7-947d-39857ec1f325,,,,,,,,,,,,,,,,7/15/2022 2:29:46 PM,ccber_user,7/15/2022 2:29:46 PM,ccber_user,,,,,,,,-119.873619210863,34.4204648253116
82,Northern Mockingbird,1,No,Fence,,,,,,,,,,,,,,,,,,,,,3eb782be-a8e4-45aa-b90e-baffa6973d63,,,,,,,,,,,,,,,,7/15/2022 2:30:31 PM,ccber_user,7/15/2022 2:30:31 PM,ccber_user,,,,,,,,-119.872315909896,34.4205860919409
